target,n,mean,median,std,rms,p95_minus_p5,p99_minus_p1,activity_frac_abs_centered_gt_0p5std,activity_frac_abs_centered_gt_1std,corrected_rmse,corrected_mae,corrected_r2,corrected_rmse_over_std,corrected_snr_proxy_std_over_rmse
fx_b,60671,3.073685161408956,1.1371706295703636,4.472314205765611,5.4267057066473114,13.888489451650454,17.550689708367813,0.37053946696115114,0.24296616175767666,1.418884811277029,1.054943662115051,0.8993463185018532,0.3172596436645335,3.151992445208026
fy_b,60671,-0.028779920903285794,-0.027379570997042975,1.0448501259209146,1.045246415676299,3.260578401867192,4.928627656026554,0.5730909330652206,0.26892584595605806,0.8887747234040311,0.6405774625133729,0.2764385991298622,0.8506241243170439,1.1756073821711654
fz_b,60671,-8.454065774423722,-9.150746074178763,8.694751122449091,12.127238976766817,27.643489792300237,33.989144322345076,0.6555685582897924,0.385027443094724,2.6238934308812145,1.984714496902544,0.9089294260030056,0.3017790151700317,3.3136830254302767
mx_b,60671,0.0002088813221297659,-0.011473017208973115,0.6716368728319897,0.6716369053133852,2.215116429134144,3.3589146236458642,0.55013103459643,0.28962766395806894,0.5916172678409038,0.4330007998789063,0.2240877272419787,0.8808588268037172,1.135255695431467
my_b,60671,-2.2973608759966188e-05,0.035409282453592025,0.627692165802703,0.6276921662231214,1.9834503429590007,2.559617427767866,0.6854345568723114,0.35502958579881655,0.2818435448812825,0.2196806108859283,0.7983850332504975,0.4490155529037969,2.22709434791951
mz_b,60671,0.00033313117354263135,-0.0048391912031636695,0.257240403777822,0.25724061948330723,0.8425151937741008,1.3036021880018356,0.5709317466334822,0.28468296220599626,0.2209014949580478,0.1686005442287369,0.2625731527638574,0.8587356096239067,1.1645027745361132
